siren,date_cloture_exercice,ca,resultat_net,type_bilan,annee_cloture_exercice
722008232,2019-04-26,775026046.0,16681195.0,C,2018
722024742,2023-09-30,315148462.0,-14398577.0,C,2023
722024742,2022-09-30,300106588.0,11349157.0,C,2022
722024742,2021-09-30,307021673.0,4412650.0,C,2021
722024742,2020-09-30,301667827.0,9781303.0,C,2020
722024742,2019-09-30,281082533.0,13863382.0,C,2019
722028586,2022-12-31,157445041.0,-386188.0,C,2022
722028586,2021-12-31,155383813.0,131473.0,C,2021
722028586,2020-12-31,158703612.0,344261.0,C,2020
722028586,2019-12-31,174230934.0,182107.0,C,2019
722041860,2023-06-30,2090517912.0,92195716.0,C,2022
722041860,2022-06-30,2122104282.0,72010363.0,C,2021
722041860,2021-06-30,2118739403.0,122833026.0,C,2020
722041860,2020-06-30,1686836305.0,-61540008.0,C,2019
722041860,2019-06-30,1770894018.0,19441280.0,C,2018
722045879,2021-12-31,452291000.0,65440000.0,C,2021
722045879,2020-12-31,399983000.0,56690000.0,C,2020
722045879,2019-12-31,419525.0,50591.0,C,2019
722063997,2021-12-31,1833300000.0,51000000.0,C,2021
722063997,2020-12-31,1264700000.0,-52400000.0,C,2020
722063997,2019-12-31,1525900000.0,-7400000.0,C,2019
722065638,2022-11-30,2113779509.0,22620659.0,C,2022
722065638,2022-01-31,2390252649.0,18418508.0,C,2021
722065638,2021-01-31,2426046974.0,69454727.0,C,2020
722065638,2020-01-31,2712575446.0,-59094083.0,C,2019
722069366,2022-12-31,263294429.0,55426.0,C,2022
722069366,2021-12-31,241781749.0,1735714.0,C,2021
722069366,2020-12-31,209121434.0,5343875.0,C,2020
722069366,2019-12-31,205994875.0,5382529.0,C,2019
722620119,2022-12-31,294237575.0,-25570920.0,C,2022
722620119,2021-12-31,276092349.0,-21955429.0,C,2021
722620119,2020-12-31,249115788.0,-21668650.0,C,2020
722620119,2019-12-31,146291208.0,-5322184.0,C,2019
722621166,2021-12-31,194530957.0,1964431.0,C,2021
722621166,2020-12-31,171719023.0,3277235.0,C,2020
722621166,2019-12-31,159320399.0,15086041.0,C,2019
723001467,2022-12-31,393132960.0,28521663.0,C,2022
723001467,2020-12-31,327982550.0,6078144.0,C,2020
723001467,2019-12-31,335701952.0,13422381.0,C,2019
726580152,2022-12-31,656549028.0,39327195.0,C,2022
726580152,2021-12-31,591753094.0,41422469.0,C,2021
726580152,2020-12-31,530601727.0,45427351.0,C,2020
726580152,2019-12-31,587627546.0,32105640.0,C,2019
727050080,2022-12-31,118727531.0,13487629.0,C,2022
727050080,2021-12-31,94927899.0,4822191.0,C,2021
727050080,2020-12-31,92807657.0,-17842821.0,C,2020
727050080,2019-12-31,166498989.0,8277079.0,C,2019
728206533,2022-12-31,209479184.0,9544508.0,C,2022
728206533,2021-12-31,193699664.0,11225230.0,C,2021
728206533,2020-12-31,193066482.0,13268800.0,C,2020
728206533,2019-12-31,194747652.0,12256365.0,C,2019
729201590,2022-12-31,57733042.0,1480687.0,C,2022
729201590,2021-12-31,55956922.0,2477603.0,C,2021
729201590,2020-12-31,47175492.0,3052651.0,C,2020
729800706,2022-12-31,559961038.0,7461439.0,C,2022
729800706,2021-12-31,547904142.0,31844541.0,C,2021
729800706,2020-12-31,460310690.0,21721711.0,C,2020
729800706,2019-12-31,569836419.0,30970547.0,C,2019
729804161,2022-09-30,153839000.0,3708000.0,C,2022
729804161,2021-09-30,153037000.0,2970000.0,C,2021
729804161,2020-09-30,128284000.0,2543000.0,C,2020
729804161,2019-09-30,135167.0,2608.0,C,2019
732015409,2022-03-31,9094389.0,1150781.0,C,2021
732015409,2021-03-31,6721845.0,441245.0,C,2020
732015409,2020-03-31,6678264.0,6086.0,C,2019
732015409,2019-03-31,7282109.0,371682.0,C,2018
732075312,2023-08-31,2270071065.0,42227540.0,C,2023
732075312,2021-08-31,1567363887.0,39945087.0,C,2021
732075312,2020-08-31,1437550972.0,23232553.0,C,2020
732075312,2019-08-31,1605234829.0,40239438.0,C,2019
732980479,2022-09-30,114867848.0,0.0,K,2022
732980479,2021-09-30,109527716.0,197765.0,K,2021
732980479,2020-09-30,101248391.0,-623617.0,K,2020
732980479,2019-09-30,113549262.0,-990305.0,K,2019
733750061,2022-09-30,14913005.0,452843.0,C,2022
733750061,2020-09-30,13324481.0,295361.0,C,2020
733750061,2019-09-30,12473018.0,281839.0,C,2019
738205269,2021-12-31,447586466.0,-1850094.0,C,2021
738205269,2020-12-31,449189921.0,-7695191.0,C,2020
738205269,2019-12-31,527831358.0,-1454348.0,C,2019
739806230,2022-12-31,450531739.0,5628918.0,C,2022
739806230,2021-12-31,489866785.0,22536453.0,C,2021
739806230,2020-12-31,414474027.0,9495130.0,C,2020
745420653,2021-12-31,645676000.0,16827000.0,K,2021
745420653,2020-12-31,564468000.0,-9110000.0,K,2020
745420653,2019-12-31,826168000.0,-2934000.0,K,2019
745550111,2022-12-31,145912843.0,1267682.0,C,2022
745550111,2021-12-31,133591210.0,1813626.0,C,2021
745550111,2020-12-31,119929268.0,-4992141.0,C,2020
745550111,2019-12-31,127883961.0,217819.0,C,2019
745780387,2021-12-31,45965228.0,-11210689.0,C,2021
745780387,2020-12-31,51151349.0,-4214727.0,C,2020
745780387,2019-12-31,68219840.0,-1743780.0,C,2019
747252120,2022-12-31,185326471.0,20989066.0,C,2022
747252120,2021-12-31,144623768.0,2434835.0,C,2021
747252120,2020-12-31,138895797.0,21235220.0,C,2020
747252120,2019-12-31,133805924.0,6161631.0,C,2019
749811881,2021-12-31,108770330.0,1008986.0,C,2021
749811881,2020-12-31,106611049.0,2257523.0,C,2020
749811881,2019-12-31,119993156.0,4018811.0,C,2019
750102584,2022-12-31,4225323.0,221458.0,C,2022
750102584,2021-12-31,3789858.0,368708.0,C,2021
750102584,2020-12-31,2748879.0,-36257.0,C,2020
750102584,2019-12-31,2602318.0,-333839.0,C,2019
750423295,2022-12-31,23132800.0,2025230.0,C,2022
750423295,2021-12-31,16801878.0,1500784.0,C,2021
750532475,2022-09-30,1453375.0,167814.0,S,2022
750532475,2021-09-30,1382624.0,79298.0,S,2021
750532475,2020-09-30,1056211.0,44357.0,S,2020
750532475,2019-09-30,843199.0,412.0,S,2019
750635690,2021-12-31,0.0,64504.0,C,2021
750635690,2020-12-31,0.0,8641.0,C,2020
750775660,2022-12-31,741732301.0,25928069.0,C,2022
750775660,2021-12-31,555727189.0,19022738.0,C,2021
750775660,2020-12-31,547681969.0,15876277.0,C,2020
750775660,2019-12-31,587542240.0,16127311.0,C,2019
751467317,2021-03-31,1084371.0,40743.0,C,2020
751467317,2020-03-31,966963.0,61868.0,C,2019
752025908,2022-12-31,20056130.0,2858749.0,C,2022
752025908,2021-12-31,14833620.0,1958505.0,C,2021
752025908,2020-12-31,5647263.0,-40493.0,C,2020
752025908,2019-12-31,9201598.0,85983.0,C,2019
752108134,2022-12-31,62726000.0,7735000.0,C,2022
752108134,2021-12-31,59609000.0,8989000.0,C,2021
752108134,2020-12-31,52161000.0,8560000.0,C,2020
752108134,2019-12-31,51309000.0,10078000.0,C,2019
752270405,2022-06-30,12154955.0,-649144.0,C,2021
752270405,2021-06-30,11290595.0,-250278.0,C,2020
752270405,2020-06-30,13009580.0,-576185.0,C,2019
752270405,2019-06-30,12669991.0,207221.0,C,2018
752732636,2022-12-31,5047831.0,255809.0,C,2022
752732636,2021-12-31,0.0,849742.0,C,2021
752732636,2020-12-31,0.0,336693.0,C,2020
752732636,2019-08-31,2298327.0,226087.0,C,2019
752871186,2022-12-31,3777889.0,75694.0,C,2022
752871186,2021-12-31,3024588.0,67025.0,C,2021
752871186,2020-12-31,2179022.0,21530.0,C,2020
752871186,2019-12-31,2779045.0,-56951.0,C,2019
753230911,2022-12-31,8778537.0,740394.0,C,2022
753230911,2021-12-31,7789821.0,691540.0,C,2021
753230911,2020-12-31,0.0,-847603.0,C,2020
753230911,2019-12-31,7997381.0,244317.0,C,2019
753998640,2022-12-31,4201357.0,507472.0,C,2022
753998640,2021-12-31,3426556.0,842260.0,C,2021
753998640,2020-12-31,2843083.0,809505.0,C,2020
753998640,2019-12-31,2215745.0,368100.0,C,2019
755501590,2022-12-31,0.0,0.0,K,2022
755501590,2021-12-31,0.0,0.0,K,2021
755501590,2019-12-31,408272000.0,92885000.0,K,2019
755800646,2022-12-31,119113000.0,15546000.0,C,2022
755800646,2021-12-31,106349000.0,23695000.0,C,2021
755800646,2020-12-31,100387000.0,13082000.0,C,2020
755800646,2019-12-31,98019000.0,14704000.0,C,2019
755802105,2022-12-31,38632.0,11374508.0,C,2022
755802105,2021-12-31,157956262.0,31593847.0,C,2021
755802105,2020-12-31,507062272.0,-3815789.0,C,2020
755802105,2019-12-31,571470214.0,-45380456.0,C,2019
756800322,2022-12-31,253004652.0,14684255.0,C,2022
756800322,2021-12-31,225111476.0,11080146.0,C,2021
756800322,2020-12-31,195418386.0,6645388.0,C,2020
756800322,2019-12-31,195433139.0,-76645.0,C,2019
756802328,2022-12-31,78022507.0,-1887925.0,C,2022
756802328,2021-12-31,75432324.0,503706.0,C,2021
756802328,2020-12-31,76494833.0,-6199295.0,C,2020
756802328,2019-12-31,82560761.0,-15266367.0,C,2019
757500632,2022-09-30,23548701.0,61798.0,C,2022
757500632,2021-09-30,23338879.0,143701.0,C,2021
757500632,2020-09-30,19152242.0,-285166.0,C,2020
757500632,2019-09-30,23486009.0,2043.0,C,2019
758501001,2022-12-31,972000000.0,567000000.0,S,2022
758501001,2020-12-31,787000000.0,543000000.0,S,2020
758501001,2019-12-31,862000000.0,316000000.0,S,2019
758801906,2022-12-31,418929434.0,5184224.0,C,2022
758801906,2021-12-31,347988608.0,9618202.0,C,2021
758801906,2020-12-31,298148471.0,9137185.0,C,2020
758801906,2019-12-31,391220547.0,8609002.0,C,2019
759200751,2022-12-31,282471470.0,11275946.0,C,2022
759200751,2021-12-31,354174631.0,27828621.0,C,2021
759200751,2019-12-31,329240904.0,29388363.0,C,2019
760800060,2022-12-31,210170000.0,17953000.0,K,2022
760800060,2021-12-31,202420000.0,27274000.0,K,2021
760800060,2020-12-31,144743000.0,45000.0,K,2020
760800060,2019-12-31,164032000.0,7102000.0,K,2019
767800121,2022-12-31,3113178.0,1179968.0,C,2022
767800121,2021-12-31,72978465.0,4090718.0,C,2021
767800121,2020-12-31,66488010.0,3245888.0,C,2020
767800121,2019-12-31,66051264.0,1517244.0,C,2019
769800202,2022-12-31,1433478896.0,23421612.0,C,2022
769800202,2021-12-31,657430695.0,5296094.0,C,2021
769800202,2020-12-31,557222354.0,1788794.0,C,2020
769800202,2019-12-31,584001296.0,6519995.0,C,2019
772500369,2022-12-31,139298051.0,6155264.0,C,2022
772500369,2021-12-31,128344086.0,5703777.0,C,2021
772500369,2020-12-31,108256619.0,6055131.0,C,2020
772500369,2019-12-31,118734552.0,4824023.0,C,2019
775424914,2022-12-31,68762560.0,-15637913.0,C,2022
775424914,2021-12-31,74074432.0,-13481010.0,C,2021
775424914,2020-12-31,95749840.0,-11094313.0,C,2020
775424914,2019-12-31,125361878.0,-31367357.0,C,2019
775559404,2022-12-31,805578000.0,208794000.0,K,2022
775559404,2020-12-31,724982000.0,106579000.0,K,2020
775559404,2019-12-31,0.0,159841000.0,K,2019
775574213,2023-03-31,30870355.0,-4635584.0,C,2022
775574213,2022-03-31,31421412.0,-1386322.0,C,2021
775574213,2021-03-31,40494447.0,1754068.0,C,2020
775574213,2020-03-31,30076885.0,-2971495.0,C,2019
775574213,2019-03-31,38603052.0,-2675510.0,C,2018
775577018,2021-12-31,2530375000.0,573541000.0,K,2021
775577018,2020-12-31,0.0,356267000.0,K,2020
775577018,2019-12-31,0.0,510829000.0,K,2019
775583248,2021-12-31,986169575.0,6018394.0,C,2021
775583248,2020-12-31,973745945.0,6376245.0,C,2020
775583248,2019-12-31,991793760.0,4997210.0,C,2019
775588692,2021-12-31,161650440.0,5299608.0,C,2021
775588692,2020-12-31,126911078.0,2269775.0,C,2020
775588692,2019-12-31,140031170.0,2503054.0,C,2019
775591563,2022-12-31,824215994.0,-3565621.0,C,2022
775591563,2021-12-31,772171303.0,9093520.0,C,2021
775591563,2020-12-31,716728734.0,-12281836.0,C,2020
775591563,2019-12-31,748316133.0,3060331.0,C,2019
775592496,2022-12-31,209629116.0,998310.0,C,2022
775592496,2021-12-31,221152585.0,3418631.0,C,2021
775592496,2020-12-31,189814924.0,2410198.0,C,2020
775592496,2019-12-31,197209938.0,3126871.0,C,2019
775609290,2022-12-31,117682517.0,-1737951.0,C,2022
775609290,2021-12-31,107695893.0,3184974.0,C,2021
775609290,2020-12-31,110188692.0,2906438.0,C,2020
775609290,2019-12-31,104176660.0,-352569.0,C,2019
775609431,2022-12-31,191025209.0,10184197.0,C,2022
775609431,2021-12-31,166079497.0,8213378.0,C,2021
775609431,2020-12-31,145011729.0,5666353.0,C,2020
775609431,2019-12-31,71872284.0,3916562.0,C,2019
775614308,2021-12-31,829651412.0,37235569.0,C,2021
775614308,2020-12-31,844003063.0,35654662.0,C,2020
775614308,2019-12-31,957788688.0,45986465.0,C,2019
775616162,2022-12-31,262769000.0,79511000.0,K,2022
775616162,2021-12-31,230675000.0,57343000.0,K,2021
775616162,2020-12-31,0.0,59661000.0,K,2020
775616162,2019-12-31,0.0,67718000.0,K,2019
775618945,2022-12-31,77592579.0,-3099307.0,C,2022
775618945,2021-12-31,83944101.0,11716571.0,C,2021
775618945,2020-12-31,86597966.0,10111096.0,C,2020
775618945,2019-12-31,78328646.0,-1605145.0,C,2019
775633357,2023-06-30,2451000000.0,81400000.0,K,2022
775633357,2021-06-30,1983900000.0,91000000.0,K,2020
775633357,2020-06-30,1909300000.0,16600000.0,K,2019
775633357,2019-06-30,0.0,10545000.0,S,2018
775644149,2022-12-31,172711146.0,10169442.0,C,2022
775644149,2021-12-31,142682963.0,8188958.0,C,2021
775644149,2020-12-31,130385428.0,10690854.0,C,2020
775656325,2019-12-31,0.0,285346.0,C,2019
775661390,2022-12-31,4484098857.0,15459500.0,C,2022
775661390,2021-12-31,4672492285.0,58881459.0,C,2021
775661390,2020-12-31,4129454647.0,-39501960.0,C,2020
775661390,2019-12-31,3832295153.0,134315199.0,C,2019
775662257,2022-12-31,16051000000.0,925000000.0,S,2022
775662257,2021-12-31,13785000000.0,900000000.0,C,2021
775662257,2020-12-31,11837000000.0,1540000000.0,C,2020
775662257,2019-12-31,11731000000.0,-452000000.0,C,2019
775664873,2022-12-31,955183396.0,99802720.0,C,2022
775664873,2021-12-31,946131632.0,139117419.0,C,2021
775664873,2020-12-31,869991081.0,28327819.0,C,2020
775664873,2019-12-31,1012081207.0,30099961.0,C,2019
775667637,2022-12-31,14818981.0,133190.0,C,2022
775667637,2021-12-31,137896000.0,-8257123.0,C,2021
775667637,2020-12-31,138091895.0,-48945669.0,C,2020
775667637,2019-12-31,171296488.0,-14657952.0,C,2019
775670284,2022-12-31,0.0,-1095000.0,K,2022
775670284,2021-12-31,0.0,268000.0,K,2021
775670284,2020-12-31,0.0,-1025000.0,K,2020
775670284,2019-12-31,0.0,-39000.0,K,2019
775675291,2022-12-31,1183256000.0,0.0,K,2022
775675291,2021-12-31,1104268000.0,48225000.0,K,2021
775675291,2020-12-31,987523000.0,27305000.0,K,2020
775675291,2019-12-31,940392000.0,28884000.0,K,2019
775678980,2022-12-31,140193964.0,10304921.0,C,2022
775678980,2021-12-31,119570324.0,7671512.0,C,2021
775678980,2020-12-31,112445946.0,5829423.0,C,2020
775678980,2019-12-31,113601601.0,-4132507.0,C,2019
775688799,2020-12-31,28810202.0,10811149.0,C,2020
775690035,2022-12-31,266800458.0,-17579101.0,C,2022
775690035,2021-12-31,264252539.0,526741879.0,C,2021
775690035,2020-12-31,235872311.0,-48475598.0,C,2020
775690035,2019-12-31,342927790.0,37582966.0,C,2019
775690621,2022-12-31,5650600000.0,484600000.0,K,2022
775690621,2021-12-31,4981100000.0,446200000.0,K,2021
775690621,2020-12-31,4601000000.0,138900000.0,K,2020
775690621,2019-12-31,50997000000.0,3926000000.0,K,2019
775694995,2021-12-31,94595915.0,10907154.0,C,2021
775694995,2020-12-31,91201461.0,15095271.0,C,2020
775694995,2019-12-31,447783253.0,35878824.0,C,2019
775714991,2022-06-30,1159998000.0,7556000.0,K,2021
775714991,2021-06-30,1034295000.0,10314000.0,K,2020
775714991,2020-06-30,1029204000.0,7622000.0,K,2019
775714991,2019-06-30,995721000.0,6192000.0,K,2018
775715592,2023-06-30,1046971000.0,2963000.0,K,2022
775715592,2022-06-30,1049581000.0,12922000.0,K,2021
775715592,2021-06-30,810284000.0,13267000.0,K,2020
775715592,2020-06-30,780551650.0,6608631.0,K,2019
775715592,2019-06-30,556429258.0,0.0,K,2018
775726417,2022-09-30,1276272000.0,17394000.0,K,2022
775726417,2021-09-30,1194394000.0,17181000.0,K,2021
775726417,2020-09-30,1121580000.0,1325000.0,K,2020
775726417,2019-09-30,1117425000.0,24636000.0,K,2019
775729155,2022-12-31,40608000.0,683000.0,C,2022
775729155,2021-12-31,882300000.0,14600000.0,K,2021
775729155,2020-12-31,951600000.0,76800000.0,K,2020
775729155,2019-12-31,1152300000.0,42700000.0,K,2019
775733835,2022-12-31,761348269.0,69404998.0,C,2022
775733835,2020-12-31,554189446.0,-56561190.0,C,2020
775733835,2019-12-31,697749654.0,140499824.0,C,2019
775737067,2021-12-31,35898374.0,-530637.0,C,2021
775737067,2020-12-31,35354858.0,-1223161.0,C,2020
775737067,2019-12-31,39338685.0,-100048.0,C,2019
775742919,2021-10-31,43653.0,-1330555.0,C,2021
775742919,2020-10-31,1602214.0,115978.0,C,2020
775742919,2019-10-31,4511844.0,-3915123.0,C,2019
775784689,2023-06-30,1225132000.0,0.0,K,2022
775784689,2022-06-30,1203104000.0,5992000.0,K,2021
775784689,2021-06-30,1003257000.0,-1860000.0,K,2020
775784689,2020-06-30,1013447000.0,2385000.0,K,2019
775784689,2019-06-30,998405000.0,-6013000.0,K,2018
776220576,2023-08-31,5064583.0,729669.0,C,2023
776220576,2021-08-31,4416714.0,391240.0,C,2021
776220576,2020-08-31,4187089.0,171250.0,C,2020
776220576,2019-08-31,4126640.0,122004.0,C,2019
777346099,2022-12-31,416153102.0,20720537.0,C,2022
777346099,2021-12-31,357907051.0,15826994.0,C,2021
777346099,2020-12-31,294233562.0,7453394.0,C,2020
777346099,2019-12-31,296434015.0,7020474.0,C,2019
777346412,2022-12-31,47796970.0,2653651.0,C,2022
777346412,2021-09-30,170075783.0,9745091.0,C,2021
777346412,2020-09-30,157674386.0,8194594.0,C,2020
777346412,2019-09-30,154432474.0,7507069.0,C,2019
778115824,2022-12-31,596903802.0,37608301.0,C,2022
778115824,2021-12-31,535487517.0,31494644.0,C,2021
778115824,2019-12-31,439540459.0,9221733.0,C,2019
778127613,2022-12-31,3732948630.0,-100053035.0,C,2022
778127613,2021-12-31,1384144158.0,79892004.0,C,2021
778127613,2020-12-31,1501538000.0,-109041000.0,C,2020
778127613,2019-12-31,2346666.0,152816.0,C,2019
778130443,2021-12-31,25163250.0,123443.0,C,2021
778130443,2020-12-31,22660940.0,-3042421.0,C,2020
778130443,2019-12-31,33373307.0,581924.0,C,2019
778137877,2023-06-30,76525238.0,-5183549.0,C,2022
778137877,2022-06-30,73438870.0,-2891343.0,C,2021
778137877,2021-06-30,71251123.0,-878461.0,C,2020
778137877,2020-06-30,63172563.0,-603650.0,C,2019
778137877,2019-06-30,66636981.0,17012.0,C,2018
778151944,2021-12-31,171328105.0,3355375.0,C,2021
778151944,2020-12-31,154534767.0,3702692.0,C,2020
778151944,2019-12-31,147641654.0,2361779.0,C,2019
778740001,2021-12-31,396912060.0,11562335.0,C,2021
778740001,2020-12-31,393747791.0,13564571.0,C,2020
778740001,2019-12-31,401839112.0,12249050.0,C,2019
779306471,2019-12-31,154730000.0,13810000.0,C,2019
779463223,2022-12-31,336130187.0,18997111.0,C,2022
779463223,2021-12-31,340422819.0,20695585.0,C,2021
779463223,2020-12-31,302465498.0,16160703.0,C,2020
779463223,2019-12-31,275341825.0,8523420.0,C,2019
780109856,2022-09-30,295537753.0,3007936.0,C,2022
780109856,2021-09-30,271525000.0,4509000.0,C,2021
780109856,2020-09-30,208654000.0,-5581000.0,C,2020
780109856,2019-09-30,293448717.0,401834.0,C,2019
780129987,2022-12-31,44672000000.0,-960000000.0,C,2022
780129987,2021-12-31,38745000000.0,-201000000.0,C,2021
780129987,2020-12-31,37715000000.0,-2487000000.0,C,2020
780129987,2019-12-31,47949000000.0,-234000000.0,C,2019
781215231,2023-06-30,23317564.0,316553.0,C,2022
781215231,2022-06-30,20373645.0,153129.0,C,2021
781215231,2021-06-30,15941272.0,358310.0,C,2020
781215231,2020-06-30,14808861.0,247443.0,C,2019
781351960,2022-06-30,27372933.0,100822.0,C,2021
781351960,2021-06-30,17257967.0,264100.0,C,2020
781351960,2020-06-30,17095033.0,121273.0,C,2019
781351960,2019-06-30,17740379.0,313217.0,C,2018
781446521,2023-03-31,401998000.0,0.0,K,2022
781446521,2022-03-31,302243000.0,-69000.0,K,2021
781446521,2021-03-31,245208000.0,6931000.0,K,2020
781446521,2020-03-31,241758000.0,2411000.0,K,2019
781446521,2019-03-31,111477000.0,2548000.0,C,2018
784275778,2020-12-31,194573000.0,48140000.0,K,2020
784275778,2019-12-31,0.0,45674000.0,K,2019
784608416,2022-12-31,23801000000.0,0.0,K,2022
784608416,2020-12-31,0.0,3238000000.0,K,2020
784608416,2019-12-31,0.0,5458000000.0,K,2019
784939688,2023-03-31,1709135531.0,142618493.0,C,2022
784939688,2022-03-31,1685157526.0,138346077.0,C,2021
784939688,2021-03-31,1770112576.0,152634829.0,C,2020
784939688,2020-03-31,1502116133.0,105445741.0,C,2019
784939688,2019-03-31,1414970583.0,102861920.0,C,2018
785014226,2022-12-31,10929542.0,577352.0,C,2022
785014226,2021-12-31,11389139.0,648894.0,C,2021
785014226,2020-12-31,9526724.0,637280.0,C,2020
785014226,2019-12-31,10575330.0,447640.0,C,2019
785480351,2021-12-31,1238482523.0,23929924.0,C,2021
785480351,2020-12-31,1189945962.0,23225519.0,C,2020
785480351,2019-12-31,1073607180.0,15009323.0,C,2019
785820507,2022-12-31,167926932.0,2755758.0,C,2022
785820507,2021-12-31,140962687.0,1890983.0,C,2021
785820507,2020-12-31,103677770.0,452864.0,C,2020
785820507,2019-12-31,123606151.0,586082.0,C,2019
786920025,2023-03-31,20390635.0,316987.0,C,2022
786920025,2022-03-31,14439917.0,241630.0,C,2021
786920025,2021-03-31,24468711.0,134912.0,C,2020
786920025,2019-12-31,16982413.0,122147.0,C,2019
786920306,2022-12-31,4017231981.0,50322957.0,C,2022
786920306,2021-12-31,3821801109.0,45052743.0,C,2021
786920306,2020-12-31,3854072278.0,7696601.0,C,2020
786920306,2019-12-31,4086526316.0,46781957.0,C,2019
788058030,2022-12-31,470263000.0,3595000.0,C,2022
788058030,2021-12-31,453962.0,24715.0,C,2021
788058030,2020-12-31,448465.0,42164.0,C,2020
788182954,2023-06-30,170412937.0,-4868877.0,C,2022
788182954,2022-06-30,150794855.0,3034082.0,C,2021
788182954,2021-06-30,153959371.0,2525388.0,C,2020
788182954,2020-06-30,156837586.0,659254.0,C,2019
788182954,2019-06-30,139074539.0,2111937.0,C,2018
788212660,2022-12-31,189839333.0,154651.0,C,2022
788212660,2021-12-31,147357642.0,2512533.0,C,2021
788212660,2020-12-31,110224602.0,2954107.0,C,2020
788212660,2019-12-31,118809014.0,-137314.0,C,2019
788213825,2022-12-31,184148557.0,-13119438.0,C,2022
788213825,2021-12-31,179766726.0,-7791877.0,C,2021
788213825,2020-12-31,199588761.0,-11392657.0,C,2020
788213825,2019-12-31,218435044.0,1038043.0,C,2019
788501922,2022-12-31,4341344.0,244566.0,C,2022
788501922,2021-12-31,0.0,215408.0,C,2021
788501922,2020-12-31,0.0,-43781.0,C,2020
788501922,2019-12-31,0.0,45669.0,C,2019
789030715,2021-06-30,3391551.0,-158609.0,C,2020
789030715,2020-06-30,3165164.0,-50196.0,C,2019
789030715,2019-06-30,3574012.0,25585.0,C,2018
789139789,2023-03-31,658339464.0,-10796631.0,C,2022
789139789,2022-03-31,594545196.0,-10377996.0,C,2021
789139789,2021-03-31,575015594.0,-3802337.0,C,2020
789139789,2020-03-31,566504319.0,-10706528.0,C,2019
789139789,2019-03-31,658886345.0,-31354708.0,C,2018
789216702,2021-12-31,74835775.0,1649857.0,C,2021
789216702,2020-12-31,67347387.0,2632777.0,C,2020
789216702,2019-12-31,69876866.0,3109096.0,C,2019
789289659,2022-12-31,35666858.0,2795235.0,C,2022
789289659,2021-12-31,26161570.0,1447267.0,C,2021
789289659,2020-12-31,17932187.0,941174.0,C,2020
789289659,2019-12-31,16804094.0,791351.0,C,2019
789551892,2022-12-31,690952.0,54954.0,C,2022
789551892,2021-12-31,635582.0,-23187.0,C,2021
789551892,2020-12-31,910897.0,210949.0,S,2020
789551892,2019-12-31,912548.0,150805.0,S,2019
789791464,2022-12-31,1716043870.0,66605970.0,C,2022
789791464,2021-12-31,1640357650.0,32259510.0,C,2021
789791464,2020-12-31,1506665280.0,24517250.0,C,2020
789791464,2019-12-31,1896577460.0,59082720.0,C,2019
789823580,2022-12-31,138685613.0,5068823.0,C,2022
789823580,2021-12-31,133455935.0,4399462.0,C,2021
789823580,2020-12-31,122657197.0,2882416.0,C,2020
789823580,2019-12-31,117047302.0,2602161.0,C,2019
789959467,2022-12-31,0.0,0.0,C,2022
789959467,2021-12-31,0.0,0.0,C,2021
790151716,2022-12-31,345121443.0,50787586.0,C,2022
790151716,2021-12-31,374652432.0,-18092744.0,C,2021
790151716,2020-12-31,355953495.0,-179603233.0,C,2020
790151716,2019-12-31,674581654.0,-77332057.0,C,2019
790184675,2022-12-31,530045967.0,58622860.0,C,2022
790184675,2021-12-31,495939363.0,43974515.0,C,2021
790184675,2020-12-31,452439985.0,23995375.0,C,2020
790184675,2019-12-31,468102668.0,32245700.0,C,2019
790696009,2022-12-31,25306605.0,-229651.0,C,2022
790696009,2021-12-31,24650384.0,74131.0,C,2021
790696009,2020-12-31,23466144.0,-35536.0,C,2020
790696009,2019-12-31,22600558.0,1253622.0,C,2019
790843411,2022-12-31,695736369.0,13665216.0,C,2022
790843411,2021-12-31,631602163.0,6521093.0,C,2021
790843411,2020-12-31,605452435.0,-1585992.0,C,2020
790843411,2019-12-31,666567909.0,-416418.0,C,2019
790862700,2023-06-30,1197501.0,177282.0,C,2022
790862700,2022-06-30,1228743.0,195265.0,C,2021
790862700,2021-06-30,1094568.0,193139.0,C,2020
790862700,2020-06-30,840228.0,111984.0,C,2019
790862700,2019-06-30,0.0,134583.0,C,2018
791567092,2021-12-31,48193290.0,-10862917.0,C,2021
791567092,2020-12-31,50699968.0,-3602486.0,C,2020
791567092,2019-12-31,70898137.0,-203378.0,C,2019
791605488,2022-12-31,0.0,1062182.0,C,2022
791605488,2021-12-31,0.0,965477.0,C,2021
791605488,2020-12-31,0.0,1016649.0,C,2020
791605488,2019-12-31,0.0,1366961.0,C,2019
792030751,2023-06-30,0.0,779286.0,C,2022
792030751,2022-06-30,0.0,562768.0,C,2021
792030751,2021-06-30,0.0,148833.0,C,2020
792030751,2020-06-30,0.0,50049.0,C,2019
792030751,2019-03-31,0.0,45714.0,C,2018
792345530,2023-09-30,0.0,224741.0,C,2023
792345530,2022-09-30,0.0,229362.0,C,2022
792345530,2020-09-30,2511804.0,20229.0,C,2020
792345530,2019-09-30,2285002.0,21638.0,S,2019
792914673,2021-12-31,0.0,-204591.0,C,2021
792914673,2020-12-31,0.0,-255950.0,C,2020
792914673,2019-12-31,0.0,-333654.0,C,2019
793041336,2022-12-31,62946090.0,1448342.0,C,2022
